State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude,neighbours,neighbours_count,Outlier_Score_APC,Outlier_Score_LP,Outlier_Score_PDP,Outlier_Score_NNPP
NIGER,BOSSO,SHATA,26-05-10-010,KUNGU,241,777,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,129,2,106,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87072/result_71987_1677576396_thumb.jpg,2.7807164,19.2040667,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,LIMAWA 'A',26-06-01-002,FIRE SERVICE,204,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,24,50,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87074/result_71991_1677545253_thumb.jpg,-38.1066335,145.2454275,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,LIMAWA 'A',26-06-01-003,W.T.C.,137,926,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,57,37,33,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87075/result_71992_1677545382_thumb.jpg,6.4307484,7.50214,"['MECHANIC WORKSHOP (26-06-04-012)', 'ARMY BARRACKS IV (26-05-04-021)', 'JOS STREET (26-06-02-016)', 'F-LAYOUT EXTENSION (26-06-08-020)']",4,8.75,0.25,5.75,0.75
NIGER,CHANCHAGA,LIMAWA 'A',26-06-01-015,INTERMEDIATE QUARTERS,275,875,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,150,24,73,17,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87087/result_72004_1677546827_thumb.jpg,33.83569245,-87.27693774,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,LIMAWA 'B',26-06-02-012,OLD TENNIS COURT,173,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,82,12,50,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87101/result_72035_1677580731_thumb.jpg,55.94259105,-3.148249425,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,MAKERA,26-06-03-009,ANSARUDEEN MOSQUE,174,788,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,33,45,18,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87110/result_72063_1677578775_thumb.jpg,7.62178355,5.22337603,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,MAKERA,26-06-03-010,HOSPITAL GATE,156,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,93,27,29,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87111/result_72064_1677578942_thumb.jpg,55.1868287,-2.3920176,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,MAKERA,26-06-03-011,RAILWAY POLICE BARRACKS,222,843,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,64,111,30,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87112/result_72065_1677579055_thumb.jpg,51.08898955,-115.3563951,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,MAKERA,26-06-03-012,POLICE BARRACKS,188,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,31,108,28,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87113/result_72066_1677579218_thumb.jpg,0.3050213,32.5904501,"['UP-HILL WATER TANK (26-06-09-020)', 'WATER BOARD (26-23-01-011)']",2,56.5,33,39.5,9
NIGER,CHANCHAGA,MINNA CENTRAL,26-06-04-012,MECHANIC WORKSHOP,288,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,76,128,61,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87128/result_72095_1677574601_thumb.jpg,6.4122725,7.496297999,"['W.T.C. (26-06-01-003)', 'ARMY BARRACKS IV (26-05-04-021)', 'JOS STREET (26-06-02-016)', 'F-LAYOUT EXTENSION (26-06-08-020)']",4,32.5,113.5,40.75,4.25
NIGER,CHANCHAGA,NASSARAWA 'A',26-06-06-004,GUNI ROAD,190,748,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,82,16,71,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87150/result_72157_1677575236_thumb.jpg,21.15871675,94.87124436,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,NASSARAWA 'A',26-06-06-015,KOFAR WAZIRI,206,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,70,5,116,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87161/result_72168_1677576599_thumb.jpg,13.0673502,5.2564363,"['UBANDOMA  I (26-11-05-007)', 'UBANDOMA  II (26-11-05-008)', 'ADARAWA (26-15-06-011)', 'KWASARE (26-04-01-014)']",4,17.75,3.25,63.25,3.75
NIGER,CHANCHAGA,NASSARAWA 'B',26-06-07-008,VET. OFFICE,195,750,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,75,7,82,8,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3646/ward/23737/pu/88261/88261-1677493181.pdf,9.3652753,76.4925659,['PUBLIC HEALTH CARE CENTRE (26-11-04-027)'],1,43,6,68,4
NIGER,CHANCHAGA,NASSARAWA 'C',26-06-08-008,E.R.C,227,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,128,18,47,9,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87187/result_72221_1677575148_thumb.jpg,-15.58464125,-56.05240649,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,NASSARAWA 'C',26-06-08-010,TAYI VILLAGE,251,847,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,86,68,60,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87189/result_72223_1677575288_thumb.jpg,7.13745185,0.335578837,['TAYI (26-17-03-011)'],1,18,68,19,8
NIGER,CHANCHAGA,SABON GARI,26-06-09-015,MARKET ROAD,165,563,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,51,36,38,20,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/09/pu/015/015-1677360141.pdf,36.674217,-77.552814,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,SABON GARI,26-06-09-020,UP-HILL WATER TANK,233,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,66,48,57,14,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87211/result_72260_1677584761_thumb.jpg,0.25876,32.6287572,"['POLICE BARRACKS (26-06-03-012)', 'WATER BOARD (26-23-01-011)']",2,4,57,4,12
NIGER,CHANCHAGA,TUDUN WADA NORTH,26-06-10-007,NEW EAST ROAD,219,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,58,126,19,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/10/pu/007/007-1677411355.pdf,34.0778263,-106.9177043,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,TUDUN WADA NORTH,26-06-10-008,LIBERTY NIGHT CLUB,214,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,107,24,68,4,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/10/pu/008/008-1677417226.pdf,12.6897871,108.0538849,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,TUDUN WADA NORTH,26-06-10-009,ISLAMIYA SCHOOL,202,755,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,77,68,46,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/10/pu/009/009-1677410641.pdf,11.20147795,76.21705057,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,TUDUN WADA NORTH,26-06-10-011,COCA-COLA DEPOT,301,1153,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,112,98,73,10,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/10/pu/011/011-1677411110.pdf,-0.0908255,34.76913645,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,TUDUN WADA NORTH,26-06-10-012,KAMPANI,297,1283,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,48,127,71,4,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3646/ward/23740/pu/88312/88312-1677510257.pdf,56.0238889,26.8680556,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,TUDUN WADA NORTH,26-06-10-013,FUSKAR YAMMA,216,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,81,28,4,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/10/pu/013/013-1677418220.pdf,11.9903218,8.512585505,"['SARKIN KASUWA (26-11-13-004)', 'KAWO GARI (26-14-04-003)', 'TUDUN FULANI (26-15-01-027)', 'GOBIRAWA (26-20-11-009)']",4,38,78.75,27.75,1
NIGER,CHANCHAGA,TUDUN WADA SOUTH,26-06-11-004,UNION OFFICE,241,993,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,76,59,10,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3646/ward/23741/pu/88317/88317-1677497484.pdf,10.5373455,76.2805276,No neighbours within 15 km,0,,,,
NIGER,CHANCHAGA,TUDUN WADA SOUTH,26-06-11-008,LOCAL GOVERNMENT GUEST HOUSE,216,872,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,77,70,56,4,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3646/ward/23741/pu/88321/88321-1677569059.pdf,6.8048856,-58.1641331,['TATABU (26-17-02-009)'],1,126,70,106,23
NIGER,CHANCHAGA,TUDUN WADA SOUTH,26-06-11-012,TILAPIA RESTAURANT,231,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,92,83,42,4,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3646/ward/23741/pu/88325/88325-1677594312.pdf,-5.3064726,-38.9202182,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ENAGI,26-07-01-003,EMI - BIMA,202,744,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,131,1,58,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87249/result_72371_1677577130_thumb.jpg,-8.3550576,118.6869725,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ENAGI,26-07-01-004,SAFO,266,626,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,90,0,164,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87250/result_72372_1677577390_thumb.jpg,13.4082623,7.1214983,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ENAGI,26-07-01-006,NAGYA,213,503,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,144,0,64,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87252/result_72374_1677577524_thumb.jpg,27.25505175,89.39806823,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ENAGI,26-07-01-007,GOGATA,310,777,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,64,0,103,28,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87253/result_72375_1677577582_thumb.jpg,18.51497145,73.84678323,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ENAGI,26-07-01-009,WADATA,289,843,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,181,2,84,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87255/result_72377_1677577733_thumb.jpg,13.8937922,4.0511008,['MAYAKI PRIMARY SCHOOL (26-12-02-005)'],1,20,14,9,1
NIGER,EDATTI,ENAGI,26-07-01-015,M/GIWA,139,455,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,3,34,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23742/pu/88349/88349-1677582199.pdf,11.29262035,7.438302686,['SHAMAKI (26-21-03-008)'],1,68,58,8,2
NIGER,EDATTI,ETSU TASHA,26-07-02-001,DONKO,229,664,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,0,139,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87264/result_72387_1677529830_thumb.jpg,4.2462037,15.4897871,['GBAPO (26-10-07-005)'],1,41,0,82,3
NIGER,EDATTI,ETSU TASHA,26-07-02-004,BAFO,182,976,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,77,0,104,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87267/result_72390_1677529715_thumb.jpg,-6.1741142,145.7136771,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ETSU TASHA,26-07-02-005,KUBO,0,593,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,0,100,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87268/result_72391_1677529650_thumb.jpg,10.09278855,12.00760037,['H/MAKARANTA (26-21-07-003)'],1,17,18,10,3
NIGER,EDATTI,ETSU TASHA,26-07-02-008,MAPA,517,1000,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,193,0,314,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87271/result_72394_1677529938_thumb.jpg,-10.4806525,17.4964805,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ETSU TASHA,26-07-02-013,GAMUNU,265,731,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,68,0,197,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87276/result_72399_1677529338_thumb.jpg,6.90498455,80.91254497,No neighbours within 15 km,0,,,,
NIGER,EDATTI,FAZHI,26-07-03-001,FAZHI,334,883,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,184,3,145,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/03/pu/001/001-1677365469.pdf,26.4380064,100.1475225,No neighbours within 15 km,0,,,,
NIGER,EDATTI,FAZHI,26-07-03-004,KUSOGI,239,567,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,129,0,106,4,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/03/pu/004/004-1677363394.pdf,9.5233655,5.2821574,['KPAUTAGI (26-17-06-006)'],1,6,0,47,6
NIGER,EDATTI,GAZHE  I,26-07-04-005,BAFU,294,768,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,111,4,174,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87287/result_72411_1677576547_thumb.jpg,22.8046835,107.0507081,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GAZHE  I,26-07-04-006,TAMA,270,985,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,89,0,176,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87288/result_72412_1677576400_thumb.jpg,42.0568108,-92.5433918,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GAZHE  I,26-07-04-008,EMI - MAN,320,824,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,124,0,187,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87290/result_72414_1677574236_thumb.jpg,0.1342468,117.491306,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GAZHE  II,26-07-05-002,KAGBA,288,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,49,0,233,4,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23746/pu/88383/88383-1677507402.pdf,6.6940393,19.468861,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GAZHE  II,26-07-05-004,BONGI,279,474,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,94,0,181,3,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23746/pu/88385/88385-1677505532.pdf,-6.0230773,147.0177903,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GAZHE  II,26-07-05-006,BOTAN,305,597,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,1,193,9,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23746/pu/88387/88387-1677506275.pdf,27.549511,90.5119273,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GBANGBAN,26-07-06-010,MALUNGI,167,486,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,0,109,4,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23747/pu/88397/88397-1677582691.pdf,1.2835978,34.4008953,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GONAGI,26-07-07-009,LACIN,117,665,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,52,0,57,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23748/pu/88409/88409-1677529772.pdf,41.6137447,33.9142743,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GONAGI,26-07-07-010,KOKO,336,702,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,81,0,242,11,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23748/pu/88410/88410-1677600872.pdf,51.53474845,-0.138164521,['UK. BELLO I (26-19-10-006)'],1,45,30,162,5
NIGER,EDATTI,GUZAN,26-07-08-001,GUZAN,247,759,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,0,144,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87325/result_72458_1677520633_thumb.jpg,45.6436776,11.3744479,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GUZAN,26-07-08-005,GARA,165,328,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,72,0,92,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87329/result_72462_1677521198_thumb.jpg,18.2925355,84.02075899,No neighbours within 15 km,0,,,,
NIGER,EDATTI,GUZAN,26-07-08-010,KOCHILA,169,447,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,83,0,85,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87334/result_72467_1677521672_thumb.jpg,20.6011225,-87.8703632,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ROKOTA,26-07-09-001,ROKOTA,462,890,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,147,0,307,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23750/pu/88423/88423-1677528580.pdf,27.815321,83.8330536,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ROKOTA,26-07-09-002,KWALE,225,541,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,120,0,105,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3647/ward/23750/pu/88424/88424-1677539218.pdf,-4.1836067,39.10509498,No neighbours within 15 km,0,,,,
NIGER,EDATTI,ROKOTA,26-07-09-005,EMIGI,315,811,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,129,0,134,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/09/pu/005/005-1677371841.pdf,-6.1240517,145.0675081,No neighbours within 15 km,0,,,,
NIGER,EDATTI,SAKPE,26-07-10-001,SAKPE  I,218,911,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,90,0,124,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/001/001-1677392726.pdf,8.3813173,-10.4516526,['SAKPE  II (26-07-10-002)'],1,9,0,39,1
NIGER,EDATTI,SAKPE,26-07-10-002,SAKPE  II,247,798,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,81,0,163,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/002/002-1677391288.pdf,8.3813173,-10.4516526,['SAKPE  I (26-07-10-001)'],1,9,0,39,1
NIGER,EDATTI,SAKPE,26-07-10-003,FADA,339,659,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,0,235,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/87346/result_72479_1677529708_thumb.jpg,9.5985575,8.44220538,No neighbours within 15 km,0,,,,
NIGER,EDATTI,SAKPE,26-07-10-005,K/ESHATA,178,692,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,70,2,102,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/005/005-1677371403.pdf,37.84339875,68.7635193,No neighbours within 15 km,0,,,,
NIGER,EDATTI,SAKPE,26-07-10-010,TSWATAGI,242,448,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,62,0,180,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/10/pu/010/010-1677366746.pdf,9.2097327,6.0901675,"['PATIGI - LIMAN (26-08-06-008)', 'NDALOKE (26-13-10-003)', 'MAWOGI (26-13-12-016)']",3,20.66666667,0.333333333,65,0.333333333
NIGER,GBAKO,BATAGI,26-08-01-002,SAKIWA,257,850,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,164,0,86,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/002/002-1677405434.pdf,-0.50743985,-78.56823817,No neighbours within 15 km,0,,,,
NIGER,GBAKO,BATAKO,26-08-02-002,DIKKO,202,370,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,0,63,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/002/002-1677423503.pdf,12.72738155,4.500296565,"['SHANTALI (26-21-03-021)', 'PRY HEALTH CARE CLINIC (26-11-04-035)']",2,1,0,40.5,13.5
NIGER,GBAKO,BATAKO,26-08-02-006,BATAKO,209,671,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,45,0,138,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/02/pu/006/006-1677425203.pdf,13.5137224,3.4532931,No neighbours within 15 km,0,,,,
NIGER,GBAKO,EDOKOTA,26-08-03-005,DADA,212,612,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,120,0,65,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/03/pu/005/005-1677411939.pdf,39.579044,28.370129,No neighbours within 15 km,0,,,,
NIGER,GBAKO,EDOKOTA,26-08-03-006,ESSAN,274,743,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,59,135,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/03/pu/006/006-1677423825.pdf,9.483333,6.766667,"['ESSAN VILLAGE (26-19-03-011)', 'KAMPANI DOROWA (26-19-05-008)', 'NAGOPITA (26-19-09-003)', 'SURUYI (26-19-11-011)', 'YIDNA (26-19-09-024)', 'PAIKO TOWN CLINIC (26-19-10-024)']",6,42.5,56,51.33333333,4.833333333
